CustomerId,Segment
14999,Normal
15001,Normal
15002,Best
15003,Loyal
15005,Best
15006,Normal
15008,Normal
15011,Normal
15012,Normal
15013,Loyal
15015,LostBigSpenders
15016,Normal
15018,Normal
15020,Normal
15021,Normal
15022,Normal
15023,Best
15024,Best
15025,Normal
15026,Normal
15027,Loyal
15028,Normal
15029,Normal
15030,Loyal
15031,Loyal
15032,Best
15034,Loyal
15037,Normal
15038,Normal
15039,Best
15040,Normal
15041,Normal
15042,Normal
15043,BigSpenders
15044,Best
15046,AlmostLost
15048,Normal
15050,BigSpenders
15051,Best
15055,Normal
15056,Normal
15057,BigSpenders
15058,Normal
15059,Best
15061,Best
15062,Normal
15064,Normal
15065,Normal
15067,BigSpenders
15068,Normal
15070,Normal
15071,Normal
15072,Normal
15073,BigSpenders
15074,Normal
15076,Normal
15077,BigSpenders
15078,Best
15079,Best
15080,Normal
15081,Loyal
15082,Normal
15084,Normal
15085,Normal
15086,Normal
15091,Normal
15092,Normal
15093,Best
15094,Normal
15095,AlmostLost
15097,Normal
15100,Best
15101,Normal
15102,Normal
15105,Normal
15107,Normal
15109,Normal
15110,Normal
15111,Normal
15112,Normal
15114,Normal
15115,Normal
15117,Normal
15122,AlmostLost
15123,BigSpenders
15124,Normal
15125,AlmostLost
15126,Normal
15127,Normal
15128,Normal
15129,Loyal
15131,Normal
15133,Normal
15134,Normal
15135,Normal
15137,Normal
15138,Normal
15140,Normal
15141,Loyal
15142,BigSpenders
15143,Normal
15144,Best
15149,Normal
15150,BigSpenders
15151,BigSpenders
15152,Normal
15154,Normal
15155,Normal
15157,Normal
15158,Normal
15159,BigSpenders
15160,Normal
15161,Normal
15162,Normal
15164,Loyal
15165,Normal
15166,Normal
15167,Normal
15169,Normal
15170,Normal
15173,Loyal
15174,Normal
15176,Normal
15177,Normal
15179,Loyal
15180,Normal
15181,Normal
15182,Loyal
15183,Normal
15184,Normal
15186,Normal
15188,Normal
15189,Normal
15190,Normal
15191,Normal
15192,Normal
15194,Best
15196,Normal
15197,Normal
15198,Normal
15199,Best
15200,Normal
15201,Normal
15202,BigSpenders
15203,Loyal
15207,Normal
15208,Normal
15209,Normal
15210,Normal
15211,Normal
15212,Normal
15215,Normal
15216,Normal
15217,Normal
15218,Loyal
15219,Normal
15221,BigSpenders
15222,AlmostLost
15223,Normal
15224,Normal
15227,Normal
15228,BigSpenders
15229,Normal
15231,Normal
15233,Normal
15235,Loyal
15240,Best
15241,Normal
15242,Normal
15243,Normal
15244,Normal
15245,BigSpenders
15246,Normal
15247,Normal
15248,BigSpenders
15249,BigSpenders
15250,Normal
15251,Loyal
15252,Normal
15253,Normal
15254,Normal
15255,Loyal
15256,Normal
15257,Normal
15259,Normal
15260,Best
15261,Normal
15262,Normal
15264,Normal
15265,BigSpenders
15266,Normal
15268,Normal
15269,Normal
15270,Loyal
15271,Best
15272,Normal
15273,Normal
15276,Normal
15277,Normal
15278,Normal
15279,Normal
15280,Normal
15281,Best
15282,Normal
15283,Normal
15284,Normal
15285,Normal
15287,Normal
15288,Loyal
15289,Normal
15290,Loyal
15291,Best
15293,Normal
15294,Normal
15295,Normal
15296,AlmostLost
15298,Best
15299,Best
15301,Best
15302,Normal
15303,Normal
15304,Normal
15305,Normal
15306,AlmostLost
15309,Normal
15310,Normal
15311,Best
15312,Loyal
15314,Normal
15317,Normal
15321,AlmostLost
15322,Normal
15323,Normal
15324,Normal
15325,Loyal
15326,Normal
15328,Normal
15329,Best
15331,Normal
15332,Best
15336,Normal
15337,Normal
15338,Normal
15339,Normal
15340,Normal
15341,Normal
15346,Normal
15347,Normal
15350,Normal
15351,BigSpenders
15352,Normal
15353,Best
15354,Normal
15356,Normal
15358,Best
15359,LostCheap
15361,Normal
15362,Normal
15363,Normal
15365,Loyal
15366,BigSpenders
15367,AlmostLost
15368,Normal
15369,AlmostLost
15370,Normal
15371,Normal
15372,AlmostLost
15373,Loyal
15374,Normal
15375,Normal
15377,Normal
15378,Normal
15379,Normal
15380,Best
15381,Normal
15382,Best
15384,Normal
15385,Normal
15387,Normal
15389,BigSpenders
15390,Normal
15391,Normal
15392,Normal
15393,Normal
15394,Loyal
15396,Normal
15400,Normal
15401,Normal
15402,Normal
15403,Normal
15404,Normal
15405,Normal
15406,Normal
15409,Normal
15410,Normal
15413,BigSpenders
15416,Normal
15418,Normal
15420,Loyal
15421,Loyal
15422,Normal
15423,Normal
15424,Normal
15425,BigSpenders
15426,Normal
15428,Normal
15430,Normal
15431,Normal
15432,Normal
15434,Loyal
15437,Normal
15439,Normal
15441,Normal
15443,AlmostLost
15445,Normal
15446,Normal
15447,Normal
15448,Normal
15451,Normal
15452,Normal
15454,Normal
15455,Normal
15456,Loyal
15458,Normal
15459,Normal
15461,Normal
15462,Normal
15465,Best
15466,Normal
15468,Normal
15469,Normal
15470,Normal
15471,Normal
15473,Normal
15474,Normal
15476,BigSpenders
15477,Normal
15478,Normal
15479,Normal
15480,BigSpenders
15481,BigSpenders
15482,Loyal
15483,Loyal
15484,Normal
15485,BigSpenders
15486,Normal
15487,Normal
15488,Normal
15489,Normal
15490,Normal
15493,BigSpenders
15494,BigSpenders
15495,Normal
15496,Normal
15497,Best
15498,Best
15499,Normal
15501,Normal
15502,BigSpenders
15503,Normal
15504,Normal
15506,Normal
15509,Normal
15512,Normal
15513,Best
15514,Best
15515,Normal
15518,Best
15519,Normal
15521,Loyal
15523,Loyal
15524,Normal
15525,Normal
15527,Loyal
15529,Normal
15530,Normal
15532,Best
15534,Normal
15535,Normal
15536,Normal
15538,LostBigSpenders
15540,Normal
15542,Normal
15543,Normal
15544,Best
15545,Normal
15546,Normal
15547,Best
15548,Normal
15549,Normal
15550,Loyal
15551,Loyal
15552,Normal
15555,Best
15558,Normal
15559,Normal
15560,Normal
15561,Normal
15562,Normal
15563,Normal
15564,Normal
15566,Normal
15569,BigSpenders
15570,Best
15571,Loyal
15572,Normal
15573,Normal
15574,Normal
15575,Normal
15577,Normal
15579,Normal
15580,Loyal
15581,Best
15583,Normal
15584,Normal
15586,Normal
15587,Normal
15588,Normal
15590,Normal
15591,Normal
15595,Normal
15596,BigSpenders
15597,Normal
15598,Normal
15599,Normal
15600,Normal
15601,Best
15602,Best
15603,Normal
15605,Normal
15606,Loyal
15607,Loyal
15608,Normal
15611,Loyal
15613,Normal
15614,BigSpenders
15615,Loyal
15616,Normal
15617,Normal
15620,Normal
15622,AlmostLost
15623,Loyal
15625,Normal
15626,Normal
15627,Normal
15628,Best
15629,BigSpenders
15630,Normal
15631,Normal
15633,LostBigSpenders
15634,Normal
15635,Normal
15636,Normal
15637,Normal
15638,Best
15639,Normal
15640,Best
15641,Loyal
15642,Normal
15645,Normal
15646,Normal
15647,Normal
15649,Normal
15650,Normal
15651,Normal
15652,Normal
15658,Normal
15659,Normal
15660,Loyal
15661,Loyal
15662,Normal
15664,Normal
15665,BigSpenders
15666,Normal
15670,Normal
15672,Normal
15673,BigSpenders
15674,Loyal
15675,Normal
15677,Normal
15678,Normal
15680,Best
15681,Loyal
15682,Normal
15683,Normal
15684,Normal
15685,Normal
15686,Normal
15688,Normal
15689,Normal
15691,Normal
15693,Normal
15694,Best
15695,Normal
15696,Normal
15697,Normal
15698,Normal
15702,Normal
15704,Normal
15708,Normal
15709,Normal
15710,Normal
15711,Normal
15712,Best
15713,Normal
15714,Normal
15715,Normal
15716,Best
15717,Normal
15718,Normal
15719,Best
15720,Normal
15722,AlmostLost
15723,Normal
15724,Normal
15726,Normal
15727,Loyal
15728,Normal
15729,Normal
15730,Normal
15731,Normal
15732,Loyal
15734,Normal
15735,Normal
15736,BigSpenders
15738,Best
15741,Normal
15742,Normal
15747,Loyal
15748,Normal
15750,Best
15751,Loyal
15752,Normal
15754,AlmostLost
15755,Best
15757,BigSpenders
15759,Normal
15760,BigSpenders
15761,Normal
15764,Normal
15765,Normal
15766,Normal
15768,AlmostLost
15769,Best
15770,Normal
15771,Normal
15772,Normal
15773,Normal
15774,Normal
15775,Normal
15777,Normal
15778,Normal
15779,Normal
15782,Normal
15784,Normal
15785,Best
15786,BigSpenders
15788,Normal
15789,Normal
15791,BigSpenders
15792,Normal
15793,Normal
15794,Normal
15795,Loyal
15796,Best
15797,Normal
15798,Normal
15799,Normal
15800,Normal
15803,Normal
15805,Loyal
15807,Normal
15808,Best
15809,Normal
15810,Normal
15811,Normal
15812,AlmostLost
15814,Normal
15816,Normal
15817,BigSpenders
15818,Normal
15819,AlmostLost
15822,Normal
15823,BigSpenders
15824,Normal
15826,Normal
15827,Best
15828,Normal
15833,Normal
15834,Normal
15837,Normal
15838,Best
15841,Normal
15842,Normal
15845,Normal
15846,Normal
15847,Normal
15848,Normal
15850,Normal
15851,Normal
15852,Normal
15854,Best
15855,Normal
15856,Best
15857,Normal
15858,Best
15859,Normal
15860,Loyal
15861,Normal
15862,Best
15863,Normal
15864,Normal
15865,Normal
15867,Best
15868,Normal
15869,Normal
15870,Normal
15871,Normal
15872,Normal
15873,Normal
15874,Loyal
15875,Normal
15876,Normal
15878,Normal
15879,Normal
15880,Normal
15882,Loyal
15884,Normal
15885,Loyal
15886,Normal
15887,Normal
15888,Normal
15889,Loyal
15890,Normal
15892,Normal
15893,Normal
15894,Normal
15898,Best
15899,Normal
15900,Normal
15901,Normal
15902,Normal
15903,BigSpenders
15905,Normal
15906,Normal
15908,Normal
15910,Loyal
15911,Loyal
15912,Loyal
15913,Normal
15914,Normal
15915,Normal
15916,Best
15917,Normal
15918,Normal
15919,Normal
15920,Normal
15921,Normal
15922,Normal
15923,Normal
15924,Normal
15926,Normal
15927,Normal
15928,Normal
15929,Normal
15931,Normal
15934,BigSpenders
15936,Normal
15938,Normal
15939,BigSpenders
15941,Normal
15943,Normal
15944,BigSpenders
15945,Normal
15946,BigSpenders
15948,Normal
15950,Best
15951,Normal
15953,Best
15954,Normal
15955,Best
15956,Normal
15957,Normal
15958,Normal
15959,Normal
15960,Normal
15961,Normal
15962,Normal
15964,Normal
15965,Best
15966,Normal
15967,Best
15968,Normal
15969,Normal
15970,Normal
15971,Loyal
15972,BigSpenders
15973,Normal
15976,Normal
15978,BigSpenders
15979,Normal
15980,BigSpenders
15981,Loyal
15982,Normal
15983,Best
15984,Best
15985,Normal
15986,Normal
15987,Normal
15988,Normal
15989,Normal
15990,Normal
15991,Normal
15992,Normal
15994,Normal
15995,Normal
15996,Normal
15998,Loyal
15999,Normal
16001,Normal
16002,Normal
16003,BigSpenders
16004,BigSpenders
16005,Best
16006,Normal
16007,Normal
16008,Best
16010,Loyal
16011,Best
16012,Normal
16013,Best
16014,Normal
16016,Normal
16017,Normal
16018,Normal
16019,Best
16021,Normal
16024,Normal
16027,Loyal
16028,Normal
16029,Best
16032,AlmostLost
16033,Best
16034,Normal
16035,Normal
16036,BigSpenders
16037,Normal
16039,Normal
16040,Normal
16042,Normal
16043,Normal
16044,Normal
16045,BigSpenders
16046,Normal
16047,Normal
16048,Normal
16049,Normal
16050,Normal
16051,Normal
16053,BigSpenders
16054,Normal
16057,Normal
16058,Normal
16059,Best
16060,Normal
16061,Normal
16062,Normal
16064,Normal
16065,Best
16067,BigSpenders
16068,Normal
16069,Normal
16071,Normal
16072,BigSpenders
16074,Normal
16075,Normal
16077,BigSpenders
16078,Normal
16080,Normal
16081,Normal
16082,Normal
16083,Normal
16085,Loyal
16086,Best
16087,BigSpenders
16088,Normal
16089,Normal
16090,Normal
16092,Normal
16094,Best
16095,Normal
16096,Normal
16098,Best
16099,Normal
16100,Normal
16101,BigSpenders
16103,Loyal
16104,AlmostLost
16105,BigSpenders
16108,Normal
16109,Normal
16110,Normal
16111,Normal
16115,Normal
16117,Normal
16118,BigSpenders
16119,Loyal
16120,Normal
16121,Normal
16122,Normal
16124,Normal
16125,Best
16126,Best
16127,Normal
16128,Best
16129,Normal
16130,Normal
16131,Best
16132,Normal
16133,Best
16134,Normal
16135,Normal
16136,Normal
16137,Normal
16138,Normal
16139,Normal
16140,Normal
16141,Normal
16143,Best
16145,Loyal
16146,Normal
16147,BigSpenders
16148,Normal
16149,Normal
16150,Best
16153,AlmostLost
16155,Normal
16156,Best
16158,Loyal
16159,Normal
16161,Best
16163,BigSpenders
16165,Normal
16166,Normal
16167,Normal
16168,Best
16170,Loyal
16172,Normal
16174,Normal
16175,Normal
16176,BigSpenders
16177,AlmostLost
16178,Normal
16180,BigSpenders
16182,BigSpenders
16183,Normal
16185,Normal
16186,Best
16188,Normal
16190,Loyal
16191,Best
16192,Normal
16193,Normal
16194,Normal
16195,Normal
16196,Normal
16197,AlmostLost
16198,Normal
16199,Loyal
16200,Best
16201,Normal
16202,Loyal
16203,Normal
16204,Normal
16205,Normal
16206,Loyal
16208,Loyal
16209,BigSpenders
16210,Best
16211,Normal
16212,Normal
16214,Normal
16218,Loyal
16219,Normal
16221,Loyal
16222,Normal
16223,Normal
16224,Normal
16225,Loyal
16226,Normal
16227,Normal
16228,Normal
16229,BigSpenders
16231,Normal
16232,BigSpenders
16233,Loyal
16234,Normal
16235,Normal
16237,Normal
16238,Normal
16239,Normal
16241,Normal
16242,Best
16244,Normal
16246,Normal
16250,Normal
16251,Normal
16252,Normal
16253,BigSpenders
16254,Normal
16255,Best
16256,Normal
16258,Loyal
16259,Normal
16261,Normal
16262,Normal
16263,Normal
16264,Normal
16265,Normal
16266,Loyal
16267,Normal
16269,Normal
16271,BigSpenders
16273,Normal
16274,Normal
16275,Normal
16276,BigSpenders
16277,Normal
16278,Normal
16279,Loyal
16280,Normal
16281,Normal
16282,Normal
16283,BigSpenders
16284,Normal
16285,Normal
16286,Normal
16287,Normal
16288,Normal
16289,Normal
16290,BigSpenders
16291,Normal
16292,Normal
16293,Best
16294,Normal
16296,Normal
16298,Normal
16299,Normal
16300,Normal
16301,Normal
16303,BigSpenders
16304,Normal
16306,Normal
16307,Normal
16308,BigSpenders
16310,Normal
16312,Normal
16314,Normal
16315,Normal
16316,BigSpenders
16317,Normal
16320,BigSpenders
16321,Normal
16323,Normal
16325,AlmostLost
16326,Loyal
16327,Best
16328,Normal
16329,Normal
16330,Normal
16331,AlmostLost
16332,Normal
16334,Normal
16335,LostBigSpenders
16336,BigSpenders
16340,Normal
16341,BigSpenders
16343,Normal
16344,Normal
16345,Normal
16346,Normal
16347,Loyal
16348,Normal
16350,Normal
16351,Loyal
16353,Best
16354,Normal
16355,Normal
16356,Normal
16357,Normal
16358,Normal
16359,Loyal
16362,Normal
16365,Best
16366,Normal
16367,Normal
16368,Normal
16369,Normal
16371,Normal
16372,Normal
16373,Normal
16374,Normal
16375,Normal
16377,Normal
16381,Normal
16382,Normal
16383,BigSpenders
16384,Normal
16385,Normal
16386,Normal
16387,Normal
16388,Normal
16390,Normal
16391,Normal
16392,Normal
16393,Best
16395,Loyal
16396,Normal
16397,Normal
16399,Normal
16400,Loyal
16401,Best
16402,Normal
16406,Normal
16407,Normal
16408,Normal
16409,Best
16410,Normal
16411,Normal
16412,Normal
16413,Normal
16414,Normal
16415,Normal
16416,Loyal
16417,Normal
16418,Normal
16419,Normal
16420,Normal
16421,Normal
16422,Best
16424,Normal
16428,Normal
16430,Loyal
16433,Normal
16434,Normal
16435,Normal
16436,Normal
16437,Normal
16439,Normal
16440,Normal
16441,Normal
16442,Normal
16443,Normal
16444,Loyal
16445,Normal
16447,Normal
16448,Normal
16450,Normal
16451,Normal
16452,Normal
16453,Normal
16454,Normal
16455,Best
16456,Best
16458,Best
16459,Normal
16461,Normal
16465,Normal
16466,Loyal
16467,LostBigSpenders
16468,Normal
16469,Normal
16470,Loyal
16471,Normal
16472,Normal
16473,Normal
16476,Normal
16477,BigSpenders
16481,Normal
16485,BigSpenders
16486,Normal
16487,Normal
16489,Normal
16490,Normal
16491,Normal
16492,Normal
16493,Normal
16496,Normal
16497,Loyal
16499,Best
16500,Normal
16501,Normal
16502,Normal
16503,Loyal
16507,Normal
16508,Normal
16510,Best
16511,Normal
16515,Normal
16518,Normal
16519,Normal
16520,Normal
16521,Normal
16522,Normal
16523,Loyal
16524,Normal
16525,Best
16526,Normal
16527,Normal
16529,Normal
16530,Normal
16531,Normal
16532,BigSpenders
16534,Normal
16535,Normal
16537,Normal
16538,Normal
16539,Best
16540,Normal
16541,Normal
16542,Normal
16543,Normal
16544,Normal
16545,Normal
16546,BigSpenders
16547,Normal
16548,Normal
16549,Loyal
16550,Best
16551,Normal
16552,Normal
16553,Loyal
16554,BigSpenders
16555,Normal
16556,Best
16558,Best
16559,Normal
16560,Loyal
16562,Normal
16563,BigSpenders
16564,Normal
16565,Normal
16568,Normal
16569,Normal
16570,Best
16571,Loyal
16574,Normal
16576,Normal
16577,Normal
16578,Normal
16579,Normal
16583,Normal
16584,BigSpenders
16585,Normal
16586,Normal
16588,Normal
16589,Normal
16590,Normal
16592,Best
16593,Normal
16595,Normal
16596,Normal
16599,Normal
16600,Loyal
16601,Normal
16602,Normal
16604,Normal
16605,Normal
16606,Normal
16607,Loyal
16608,Normal
16611,Normal
16612,BigSpenders
16614,Normal
16615,Normal
16619,Normal
16620,Normal
16622,Normal
16623,Normal
16625,Normal
16628,Normal
16630,Normal
16631,AlmostLost
16632,Normal
16634,Normal
16635,Normal
16636,BigSpenders
16638,Loyal
16639,Normal
16640,Normal
16641,Normal
16642,Normal
16643,Normal
16645,Normal
16646,Normal
16647,Normal
16648,Normal
16649,Normal
16650,Loyal
16651,Normal
16652,Loyal
16654,Normal
16655,Loyal
16656,AlmostLost
16658,Loyal
16660,Normal
16661,Normal
16662,Normal
16663,Normal
16664,Normal
16666,Normal
16668,Loyal
16670,Loyal
16673,Normal
16675,Normal
16676,Normal
16677,Normal
16679,Normal
16680,Normal
16681,Normal
16683,Normal
16684,Best
16686,Loyal
16687,Normal
16690,Normal
16691,Normal
16692,Normal
16693,Normal
16694,Normal
16695,Normal
16699,Loyal
16700,Best
16701,AlmostLost
16702,Normal
16704,Normal
16705,Loyal
16707,Normal
16709,Best
16710,Best
16711,Normal
16712,Normal
16713,Best
16714,Normal
16715,Normal
16716,Normal
16717,Best
16718,BigSpenders
16719,Best
16720,Normal
16722,Best
16723,Normal
16724,Normal
16725,Loyal
16726,Normal
16727,Normal
16731,Normal
16732,BigSpenders
16733,Normal
16735,Loyal
16736,BigSpenders
16737,Normal
16739,Normal
16740,Normal
16741,Normal
16742,AlmostLost
16743,AlmostLost
16746,Loyal
16748,Loyal
16749,BigSpenders
16752,Normal
16754,Best
16755,Normal
16756,Loyal
16757,Normal
16760,Normal
16763,Normal
16765,Normal
16767,BigSpenders
16768,Loyal
16769,Normal
16770,Normal
16771,Normal
16772,BigSpenders
16773,Normal
16774,Normal
16775,Loyal
16776,Normal
16777,Normal
16779,Best
16780,Normal
16781,Normal
16782,Best
16783,Normal
16784,Normal
16785,Normal
16786,Normal
16787,Normal
16788,Normal
16791,Loyal
16792,Normal
16794,Normal
16795,BigSpenders
16797,BigSpenders
16798,Normal
16799,Normal
16802,Normal
16805,Normal
16807,Normal
16809,Normal
16810,Normal
16812,BigSpenders
16814,Best
16815,Normal
16817,Normal
16819,Normal
16821,Normal
16822,Normal
16823,Loyal
16824,Normal
16825,Normal
16827,Normal
16829,Normal
16830,Normal
16831,Normal
16832,Normal
16833,Normal
16834,Normal
16835,Normal
16836,Normal
16838,Normal
16839,Best
16840,Normal
16841,AlmostLost
16843,AlmostLost
16844,Normal
16845,Normal
16846,Normal
16847,Normal
16848,Normal
16854,Normal
16856,Normal
16857,Normal
16858,Best
16859,Normal
16860,Normal
16861,Normal
16862,Normal
16863,Normal
16864,Normal
16865,Normal
16867,Normal
16868,Normal
16870,Normal
16872,Normal
16873,AlmostLost
16874,Normal
16875,AlmostLost
16876,Normal
16880,Normal
16883,Best
16884,Normal
16885,Normal
16886,Normal
16887,Normal
16888,Normal
16889,Normal
16890,Normal
16891,Loyal
16892,Normal
16893,Normal
16894,Normal
16895,Normal
16896,Normal
16898,Normal
16899,Normal
16901,Normal
16903,Normal
16904,Loyal
16905,Best
16906,Normal
16907,Normal
16908,Normal
16911,Normal
16912,BigSpenders
16913,Normal
16915,Normal
16916,Normal
16917,Normal
16918,AlmostLost
16919,Best
16920,Normal
16921,Normal
16922,Normal
16923,Best
16925,Normal
16926,Normal
16928,Loyal
16931,Normal
16932,Normal
16933,Loyal
16934,Normal
16935,Normal
16936,Normal
16937,Normal
16938,BigSpenders
16939,Normal
16940,BigSpenders
16941,Normal
16943,Normal
16944,Normal
16945,Loyal
16946,Normal
16947,Normal
16948,Normal
16950,Best
16952,Normal
16954,Best
16955,Normal
16958,Normal
16960,Normal
16961,Normal
16962,Normal
16964,Normal
16970,Normal
16972,Normal
16973,Normal
16974,Normal
16975,Normal
16977,Normal
16978,Normal
16979,Normal
16980,Normal
16983,BigSpenders
16984,Loyal
16985,Best
16986,AlmostLost
16987,Normal
16988,Normal
16990,Normal
16991,Normal
16992,Loyal
16993,BigSpenders
16996,Normal
16998,Normal
17000,Normal
17001,Best
17002,Normal
17003,Normal
17004,Normal
17005,Normal
17006,Normal
17007,Normal
17008,Normal
17009,Normal
17011,Normal
17012,Normal
17016,Normal
17017,Best
17018,Normal
17019,Best
17020,Normal
17021,Loyal
17022,Normal
17023,Normal
17025,Normal
17026,Normal
17027,Normal
17028,Normal
17029,Normal
17031,BigSpenders
17032,LostBigSpenders
17033,Normal
17034,Normal
17035,Normal
17036,Normal
17038,Normal
17039,BigSpenders
17040,Normal
17041,Normal
17043,Normal
17044,Best
17045,Normal
17046,Normal
17047,Normal
17048,Normal
17049,Best
17050,Normal
17051,Normal
17055,Normal
17056,Normal
17057,Normal
17059,BigSpenders
17062,Normal
17063,Loyal
17065,Normal
17066,Normal
17067,Normal
17068,Best
17069,Best
17070,Normal
17071,Normal
17072,Normal
17074,Normal
17075,Loyal
17076,Normal
17077,Normal
17080,Normal
17081,Normal
17082,BigSpenders
17083,Loyal
17084,BigSpenders
17085,Best
17087,Normal
17089,Normal
17090,Loyal
17091,Best
17092,AlmostLost
17093,Normal
17094,Normal
17095,Normal
17096,Loyal
17097,Normal
17098,Normal
17099,Normal
17101,Normal
17103,Normal
17104,Normal
17106,Normal
17107,BigSpenders
17108,Normal
17109,Normal
17110,Normal
17111,Normal
17112,Normal
17113,LostBigSpenders
17115,BigSpenders
17116,Normal
17121,Normal
17122,Normal
17123,Normal
17126,Normal
17127,Normal
17129,Normal
17132,Normal
17133,BigSpenders
17134,Normal
17135,Normal
17136,Normal
17137,Loyal
17138,Loyal
17139,Loyal
17141,Normal
17142,Normal
17143,Normal
17145,BigSpenders
17146,AlmostLost
17147,Normal
17149,Normal
17150,Loyal
17151,Normal
17152,Normal
17155,Normal
17156,Normal
17157,AlmostLost
17158,Normal
17159,Normal
17160,Best
17161,Normal
17163,Normal
17165,Normal
17167,Normal
17168,Normal
17169,Normal
17170,Normal
17171,Normal
17172,Normal
17176,Normal
17177,Normal
17178,Normal
17179,Normal
17180,Loyal
17181,Normal
17182,Normal
17184,Normal
17185,Normal
17187,Normal
17188,AlmostLost
17189,Normal
17190,Normal
17191,Best
17192,Normal
17193,Normal
17194,Normal
17195,Normal
17196,Normal
17198,Normal
17199,Normal
17200,Normal
17201,Normal
17202,Normal
17203,BigSpenders
17204,BigSpenders
17205,Normal
17207,Normal
17208,Normal
17209,Normal
17210,Normal
17211,Best
17212,Normal
17213,Best
17215,Normal
17216,Normal
17217,Normal
17218,Best
17219,Normal
17220,Loyal
17221,Normal
17222,Normal
17223,Normal
17224,Normal
17225,Normal
17226,Normal
17227,Loyal
17228,Loyal
17230,LostBigSpenders
17231,Loyal
17233,Normal
17235,Loyal
17236,Loyal
17237,Normal
17238,Best
17239,Normal
17240,Normal
17241,Loyal
17242,BigSpenders
17243,Best
17244,Normal
17245,Normal
17246,Normal
17248,Normal
17249,Normal
17251,Normal
17254,Normal
17255,Normal
17256,Normal
17257,Normal
17258,Normal
17259,Normal
17260,Normal
17261,Normal
17262,Loyal
17264,Normal
17266,Normal
17268,Loyal
17269,Normal
17270,Normal
17271,Normal
17273,Normal
17274,Normal
17275,Normal
17276,Normal
17278,Normal
17280,Normal
17281,Loyal
17282,Normal
17283,Normal
17284,Normal
17285,Normal
17286,Normal
17287,Best
17288,Normal
17289,Loyal
17290,Loyal
17292,Normal
17293,Loyal
17294,Normal
17296,Normal
17298,Normal
17299,Normal
17300,Normal
17301,Normal
17304,Normal
17305,BigSpenders
17306,Normal
17307,Loyal
17308,BigSpenders
17309,Normal
17310,Normal
17311,BigSpenders
17314,Loyal
17315,BigSpenders
17316,Normal
17318,Normal
17319,Normal
17320,Normal
17321,Normal
17322,Normal
17323,Normal
17324,Loyal
17325,Normal
17326,Normal
17327,Normal
17328,Normal
17329,Normal
17330,Normal
17332,Normal
17334,Normal
17335,Normal
17336,Normal
17338,Best
17339,Normal
17340,Best
17341,Normal
17342,Normal
17343,Normal
17344,Normal
17345,Loyal
17346,Best
17348,Normal
17349,Normal
17350,Normal
17351,Loyal
17352,Normal
17353,Normal
17354,BigSpenders
17355,Normal
17356,Normal
17358,Normal
17359,Normal
17360,Normal
17361,Normal
17362,Normal
17363,Normal
17364,Best
17365,Loyal
17366,Normal
17368,Loyal
17369,Normal
17371,Normal
17372,Best
17373,Normal
17374,Normal
17375,Normal
17376,Normal
17377,Best
17378,Normal
17380,Normal
17381,Best
17382,Loyal
17383,Normal
17384,Normal
17386,Normal
17388,Loyal
17389,Best
17390,Normal
17392,Normal
17393,Normal
17395,Normal
17396,Loyal
17397,Normal
17400,BigSpenders
17401,Normal
17402,Best
17403,Normal
17404,Loyal
17406,Best
17407,Normal
17408,Normal
17409,AlmostLost
17411,Normal
17412,Best
17413,Normal
17414,Normal
17416,Loyal
17417,Normal
17418,Normal
17419,Best
17420,Normal
17421,Normal
17422,Normal
17423,Normal
17426,AlmostLost
17428,Best
17429,Normal
17430,Normal
17432,Loyal
17433,Normal
17435,Normal
17436,Normal
17437,Normal
17438,Normal
17439,Normal
17440,Normal
17441,Normal
17442,Best
17448,AlmostLost
17449,Loyal
17450,Best
17454,Loyal
17456,Normal
17457,Best
17458,Normal
17460,Loyal
17463,Normal
17464,Normal
17465,AlmostLost
17467,Normal
17468,Normal
17469,Loyal
17470,Loyal
17471,Normal
17472,Normal
17473,Normal
17474,Normal
17476,Normal
17477,Normal
17478,Normal
17479,Normal
17480,Normal
17482,Normal
17483,Normal
17484,Normal
17487,Normal
17488,Normal
17490,Normal
17491,Best
17492,Normal
17493,Normal
17494,Normal
17495,Normal
17496,Normal
17497,Normal
17499,Normal
17504,Best
17505,Normal
17508,Best
17510,Normal
17511,Best
17512,AlmostLost
17513,Normal
17514,Normal
17515,Normal
17516,Normal
17518,Normal
17519,Best
17521,Normal
17524,Normal
17525,Normal
17526,Best
17529,Normal
17530,Normal
17531,Normal
17532,Normal
17533,Normal
17534,Normal
17536,Normal
17539,Normal
17540,Normal
17541,Normal
17542,Normal
17543,Normal
17544,Normal
17545,Normal
17547,Normal
17548,Normal
17550,Loyal
17552,Best
17553,BigSpenders
17555,Normal
17556,Normal
17557,Normal
17558,Normal
17559,Normal
17560,Normal
17561,Normal
17563,Normal
17565,Normal
17567,Normal
17568,Normal
17570,Normal
17571,Normal
17572,Loyal
17575,Normal
17576,Best
17577,Normal
17578,Loyal
17579,Normal
17580,Normal
17581,Best
17582,Normal
17583,Normal
17584,BigSpenders
17585,Normal
17586,Normal
17587,Normal
17588,Normal
17589,Loyal
17591,Normal
17592,Normal
17593,Loyal
17594,Normal
17596,Best
17597,Normal
17598,Normal
17599,Normal
17601,Normal
17602,AlmostLost
17603,Normal
17604,Normal
17605,Normal
17606,Normal
17607,Normal
17608,Normal
17609,Loyal
17610,Normal
17611,AlmostLost
17612,Best
17615,Normal
17616,Normal
